search_keyword,product_id,title,price,status_code,status,location,registered_at,product_url,description,model,model_source,detail_status
미닉스 음식물처리기,230197080,미닉스 음식물처리기 더플랜더 맥스 MNFD-200G,220000,0,판매중,,2026-07-01 15:07:24,https://web.joongna.com/product/230197080,,MNFD-200G,text_code,not_requested
미닉스 음식물처리기,230197070,[필터4개] 미닉스 음식물처리기 더플랜더PRO MNFD-120G,300000,3,판매완료,양평제2동,2026-07-01 15:07:03,https://web.joongna.com/product/230197070,,MNFD-120G,text_code,not_requested
미닉스 음식물처리기,230182894,신품급 무료배송 미닉스 더 플렌더 맥스 음식물처리기,320000,3,판매완료,비전2동,2026-07-01 05:51:38,https://web.joongna.com/product/230182894,,THE_PLENDER_MAX,text_variant,not_requested
미닉스 음식물처리기,230148882,미닉스 더플렌더 Max 건조분쇄 음식물처리기 MNFD-200G,330000,0,판매중,,2026-06-30 07:24:49,https://web.joongna.com/product/230148882,,MNFD-200G,text_code,not_requested
미닉스 음식물처리기,230148999,미닉스 더플렌더 MAX 건조분쇄 음식물처리기 그레이지 MNFD-200G,330000,3,판매완료,,2026-06-30 07:36:39,https://web.joongna.com/product/230148999,,MNFD-200G,text_code,not_requested
미닉스 음식물처리기,230094932,미닉스 더플렌더 MAX 건조분쇄 음식물처리기 3L MNFD-200G,230000,3,판매완료,,2026-06-28 14:49:28,https://web.joongna.com/product/230094932,,MNFD-200G,text_code,not_requested
미닉스 음식물처리기,229612589,미닉스 더플랜더 음식물처리기,190000,3,판매완료,갈현동,2026-06-27 05:02:50,https://web.joongna.com/product/229612589,,THE_PLENDER,text_variant,not_requested
미닉스 음식물처리기,230022929,미닉스 더 플렌더 Max 건조분쇄 음식물처리기 3L 대용량 900W,330000,0,판매중,,2026-06-26 10:52:55,https://web.joongna.com/product/230022929,,THE_PLENDER_MAX,text_variant,not_requested
미닉스 음식물처리기,230015703,미닉스 더 플렌더pro 음식물처리기 그레이지 미사용,350000,3,판매완료,,2026-06-26 00:22:07,https://web.joongna.com/product/230015703,,THE_PLENDER_PRO,text_variant,not_requested
미닉스 음식물처리기,229929632,미닉스 음식물 처리기,205000,3,판매완료,강서제2동,2026-06-24 08:37:52,https://web.joongna.com/product/229929632,,THE_PLENDER,text_variant,not_requested
미닉스 음식물처리기,229781917,미닉스 더플랜더 음식물처리기,330000,3,판매완료,역삼2동,2026-06-22 15:03:41,https://web.joongna.com/product/229781917,,THE_PLENDER,text_variant,not_requested
미닉스 음식물처리기,229808790,미닉스음식물처리기 더플렌더 MAX,320000,3,판매완료,비전2동,2026-06-19 19:29:13,https://web.joongna.com/product/229808790,,THE_PLENDER_MAX,text_variant,not_requested
미닉스 음식물처리기,229661098,미닉스 더 플렌더 맥스 음식물처리기 미개봉,290000,0,판매중,,2026-06-19 12:07:14,https://web.joongna.com/product/229661098,,THE_PLENDER_MAX,text_variant,not_requested
미닉스 음식물처리기,229789104,미닉스 음식물처리기 더플렌더 MAX,320000,3,판매완료,비전2동,2026-06-19 08:35:36,https://web.joongna.com/product/229789104,,THE_PLENDER_MAX,text_variant,not_requested
미닉스 음식물처리기,229722855,미닉스 더플렌더 Max 건조분쇄 음식물처리기 3L 가정용,330000,0,판매중,,2026-06-17 09:39:58,https://web.joongna.com/product/229722855,,THE_PLENDER_MAX,text_variant,not_requested
미닉스 음식물처리기,229579010,미닉스 더 플렌더 맥스 음식물처리기 미개봉,290000,3,판매완료,,2026-06-13 11:00:28,https://web.joongna.com/product/229579010,,THE_PLENDER_MAX,text_variant,not_requested
미닉스 음식물처리기,229567014,미닉스 더 플렌더 max 음식물 처리기,250000,3,판매완료,오송읍,2026-06-12 14:01:48,https://web.joongna.com/product/229567014,,THE_PLENDER_MAX,text_variant,not_requested
미닉스 음식물처리기,225815985,[음식물처리기] 미닉스 더 플렌더 PRO 음식물 처리기 그레이지,260000,3,판매완료,가산동,2026-06-12 10:07:54,https://web.joongna.com/product/225815985,,THE_PLENDER_PRO,text_variant,not_requested
미닉스 음식물처리기,227451542,[음식물처리기] 미닉스 더 플렌더 Max 건조분쇄 음식물처리기,320000,0,판매중,가산동,2026-06-11 09:37:17,https://web.joongna.com/product/227451542,,THE_PLENDER_MAX,text_variant,not_requested
미닉스 음식물처리기,229495054,미닉스 음식물 처리기 6개월사용,150000,3,판매완료,중곡제3동,2026-06-10 14:49:50,https://web.joongna.com/product/229495054,,THE_PLENDER,text_variant,not_requested
미닉스 음식물처리기,229467080,미닉스 더플렌더 Max 3L 건조분쇄 음식물처리기 MNFD-200G,310000,3,판매완료,,2026-06-09 15:44:26,https://web.joongna.com/product/229467080,,MNFD-200G,text_code,not_requested
미닉스 음식물처리기,229439248,미닉스 더 플랜더 pro 음식물처리기,300000,0,판매중,서정동,2026-06-08 19:08:39,https://web.joongna.com/product/229439248,,THE_PLENDER_PRO,text_variant,not_requested
미닉스 음식물처리기,229436436,미닉스 음식물처리기,330000,0,판매중,화정4동,2026-06-08 18:44:44,https://web.joongna.com/product/229436436,,THE_PLENDER,text_variant,not_requested
미닉스 음식물처리기,229301692,[상태 A급] 미닉스 더 플렌더 음식물처리기 (MNFD-100G) 2L 판매합니다.,250000,3,판매완료,사천읍,2026-06-08 11:23:46,https://web.joongna.com/product/229301692,,MNFD-100G,text_code,not_requested
