search_keyword,product_id,title,price,status_code,status,condition,location,free_shipping,num_faved,num_comment,update_time,update_timestamp,tag,category_id,product_url,description,model,model_source,detail_status
풀리오 마사지기,397295656,풀리오 탭탭 목 어깨 마사지기 25.11월 제조,60000,0,판매중,새상품,,False,3,0,2026-05-01 17:33:15,1777624395,,610500006,https://m.bunjang.co.kr/products/397295656,,NECK_SHOULDER,text_variant,not_requested
풀리오 마사지기,404840453,풀리오 목어깨 마사지기 V2,80000,0,판매중,중고,,True,0,0,2026-04-29 23:25:32,1777472732,풀리오 마사지기 목마사지,610500006,https://m.bunjang.co.kr/products/404840453,,NECK_SHOULDER_V2,text_variant,not_requested
풀리오 마사지기,403995196,풀리오 어깨마사지기,70000,0,판매중,중고,,False,0,0,2026-04-26 00:47:34,1777132054,풀리오 풀리오어깨 어깨마사지기 풀리오어깨마사지,610500006,https://m.bunjang.co.kr/products/403995196,뭉친 어깨 풀 때 좋은 풀리오 어깨 마사지기입니다. 흰색 가죽과 보라색 천 재질로 되어 있습니다. 어깨에 딱 맞게 조절해서 시원하게 마사지 받으세요! 문의 없으시면 바로 안전결제해주시면 됩니다!,제품군 공통,product_group,200
풀리오 마사지기,398748986,Pulio 넥풀러 경추 마사지기 풀세트,190000,0,판매중,중고,부산광역시 동래구 사직제2동,True,0,0,2026-04-20 14:01:18,1776661278,풀리오 마사지기 목마사지기 경추,610500006,https://m.bunjang.co.kr/products/398748986,,NECK_PULLER,text_variant,not_requested
풀리오 마사지기,394171095,(박스 안뜯은 새제품)카카오 단독 구성 풀리오 어깨 마사지기,110000,0,판매중,새상품,,False,0,0,2026-04-20 01:10:58,1776615058,,610500006,https://m.bunjang.co.kr/products/394171095,작년에 받았는데 택배 상자도 뜯지 않은 새상품입니다 새상품이라 선물용으로도 좋아요! V2 모델에 카카오 파우치랑 쇼핑백까지 같이 드립니다. 어깨 뭉침 자주 있으신 분들에게 딱이에요. 문의 없으시면 바로 안전결제해주시면 됩니다! 원하는 가격 있으시면 최대한 맞춰드리겠습니다 편안하게 메시지 남겨주세요! 하나가 이미 있는상태에서 선물받은거라 급처합니다ㅠ,제품군 공통,product_group,200
풀리오 마사지기,402735710,풀리오 손 마사지기 V2,108000,0,판매중,중고,경상남도 창원시 마산회원구 회원1동,False,17,0,2026-04-19 20:30:50,1776598250,,610500006,https://m.bunjang.co.kr/products/402735710,,HAND_WRIST,text_variant,not_requested
풀리오 마사지기,402453330,풀리오 어깨 등 목 마사지기 v2,65000,0,판매중,중고,서울특별시 은평구 불광제1동,True,2,0,2026-04-18 19:31:16,1776508276,운동 마사지 근육 다이어트 스트레칭,610500006,https://m.bunjang.co.kr/products/402453330,,NECK_SHOULDER_V2,text_variant,not_requested
풀리오 마사지기,396810102,풀리오 백풀러 허리 마사지기,80000,0,판매중,새상품,,True,4,0,2026-04-16 23:30:52,1776349852,,610500006,https://m.bunjang.co.kr/products/396810102,,BACK_PULLER,text_variant,not_requested
풀리오 마사지기,400421108,풀리오 탭탭 목 어깨 마사지기 N003-CO,65000,0,판매중,중고,,False,1,0,2026-04-09 14:33:55,1775712835,,610500006,https://m.bunjang.co.kr/products/400421108,,N003,text_code,not_requested
풀리오 마사지기,356674740,풀리오 부츠 마사지기,150000,0,판매중,중고,경상남도 진주시 신안동,False,3,0,2026-04-04 20:01:45,1775300505,,610500006,https://m.bunjang.co.kr/products/356674740,20만원주고 올영에서 구매했는데 1번쓰고 안쓰게되서 정리합니다 기기만입니다,제품군 공통,product_group,200
